  0.34925120E+04 0.98026496E+00 0.39342260E-04 -.22771001E-07 0.26147905E-11                                                                           
  0.34925403E+04 0.98026466E+00 0.39171933E-04 -.22598684E-07 0.25706646E-11                                                                           
  0.34925806E+04 0.98026335E+00 0.39194871E-04 -.22629321E-07 0.25791769E-11                                                                           
  0.34925159E+04 0.98026115E+00 0.39106752E-04 -.22535621E-07 0.25535654E-11                                                                           
  0.34925427E+04 0.98025805E+00 0.39151477E-04 -.22577286E-07 0.25638101E-11                                                                           
  0.34926052E+04 0.98025388E+00 0.39117433E-04 -.22550404E-07 0.25574957E-11                                                                           
  0.34925674E+04 0.98024881E+00 0.39095641E-04 -.22534907E-07 0.25544315E-11                                                                           
  0.34925339E+04 0.98024273E+00 0.39013434E-04 -.22460997E-07 0.25360287E-11                                                                           
  0.34925903E+04 0.98023564E+00 0.38931896E-04 -.22383631E-07 0.25181285E-11                                                                           
  0.34925259E+04 0.98022753E+00 0.39073420E-04 -.22532999E-07 0.25568436E-11                                                                           
  0.34925789E+04 0.98021841E+00 0.38941096E-04 -.22398650E-07 0.25216305E-11                                                                           
  0.34925232E+04 0.98020828E+00 0.39074563E-04 -.22540867E-07 0.25590322E-11                                                                           
  0.34925227E+04 0.98019713E+00 0.38939237E-04 -.22401512E-07 0.25215466E-11                                                                           
  0.34925212E+04 0.98018485E+00 0.39009286E-04 -.22484540E-07 0.25442521E-11                                                                           
  0.34925657E+04 0.98017162E+00 0.38922644E-04 -.22403180E-07 0.25252532E-11                                                                           
  0.34924668E+04 0.98015720E+00 0.39144994E-04 -.22630930E-07 0.25834144E-11                                                                           
  0.34924805E+04 0.98014182E+00 0.38984013E-04 -.22487582E-07 0.25486015E-11                                                                           
  0.34924607E+04 0.98012519E+00 0.38935090E-04 -.22448003E-07 0.25395955E-11                                                                           
  0.34924827E+04 0.98010755E+00 0.38751841E-04 -.22268713E-07 0.24927872E-11                                                                           
  0.34924363E+04 0.98008871E+00 0.38802766E-04 -.22338153E-07 0.25141239E-11                                                                           
  0.34924265E+04 0.98006886E+00 0.38847589E-04 -.22373140E-07 0.25216676E-11                                                                           
  0.34924224E+04 0.98004770E+00 0.38823509E-04 -.22365988E-07 0.25217328E-11                                                                           
  0.34923809E+04 0.98002559E+00 0.38693477E-04 -.22230088E-07 0.24851132E-11                                                                           
  0.34923386E+04 0.98000222E+00 0.38858605E-04 -.22416710E-07 0.25365688E-11                                                                           
  0.34923293E+04 0.97997761E+00 0.38746930E-04 -.22300719E-07 0.25065243E-11                                                                           
  0.34922915E+04 0.97995192E+00 0.38796614E-04 -.22357225E-07 0.25204756E-11                                                                           
  0.34922957E+04 0.97992492E+00 0.38792467E-04 -.22365331E-07 0.25258213E-11                                                                           
  0.34922373E+04 0.97989678E+00 0.38767099E-04 -.22354723E-07 0.25244058E-11                                                                           
  0.34921875E+04 0.97986740E+00 0.38784648E-04 -.22384524E-07 0.25348178E-11                                                                           
  0.34921892E+04 0.97983688E+00 0.38689090E-04 -.22275389E-07 0.25018770E-11                                                                           
  0.34921528E+04 0.97980499E+00 0.38648606E-04 -.22256613E-07 0.25017746E-11                                                                           
  0.34920806E+04 0.97977191E+00 0.38609171E-04 -.22226930E-07 0.24954509E-11                                                                           
  0.34921282E+04 0.97973752E+00 0.38681363E-04 -.22308111E-07 0.25172718E-11                                                                           
  0.34920454E+04 0.97970188E+00 0.38606835E-04 -.22236049E-07 0.24992228E-11                                                                           
  0.34920405E+04 0.97966492E+00 0.38552000E-04 -.22177041E-07 0.24818164E-11                                                                           
  0.34919595E+04 0.97962677E+00 0.38558723E-04 -.22207379E-07 0.24940260E-11                                                                           
  0.34919768E+04 0.97958720E+00 0.38579892E-04 -.22221208E-07 0.24960470E-11                                                                           
  0.34918699E+04 0.97954631E+00 0.38524628E-04 -.22211195E-07 0.24980866E-11                                                                           
  0.34918320E+04 0.97950411E+00 0.38422870E-04 -.22109926E-07 0.24706031E-11                                                                           
  0.34918384E+04 0.97946060E+00 0.38260652E-04 -.21938563E-07 0.24235249E-11                                                                           
  0.34917427E+04 0.97941566E+00 0.38454724E-04 -.22134007E-07 0.24729596E-11                                                                           
  0.34917109E+04 0.97936946E+00 0.38346578E-04 -.22041618E-07 0.24512783E-11                                                                           
  0.34916807E+04 0.97932178E+00 0.38531445E-04 -.22232593E-07 0.25012251E-11                                                                           
  0.34915850E+04 0.97927278E+00 0.38236903E-04 -.21952390E-07 0.24290663E-11                                                                           
  0.34916074E+04 0.97922236E+00 0.38468741E-04 -.22188663E-07 0.24926196E-11                                                                           
  0.34915391E+04 0.97917056E+00 0.38355349E-04 -.22062123E-07 0.24564472E-11                                                                           
  0.34915110E+04 0.97911721E+00 0.38428927E-04 -.22155405E-07 0.24845544E-11                                                                           
  0.34914844E+04 0.97906262E+00 0.38245249E-04 -.21955431E-07 0.24291313E-11                                                                           
  0.34913936E+04 0.97900647E+00 0.38295173E-04 -.22025167E-07 0.24507846E-11                                                                           
  0.34913794E+04 0.97894889E+00 0.38270999E-04 -.21987319E-07 0.24368801E-11                                                                           
  0.34913171E+04 0.97888988E+00 0.38165330E-04 -.21895289E-07 0.24167914E-11                                                                           
  0.34912605E+04 0.97882926E+00 0.38302995E-04 -.22030770E-07 0.24502444E-11                                                                           
  0.34912744E+04 0.97876728E+00 0.38147591E-04 -.21891235E-07 0.24164841E-11                                                                           
  0.34911482E+04 0.97870374E+00 0.38257171E-04 -.21998703E-07 0.24431943E-11                                                                           
  0.34909702E+04 0.97863871E+00 0.38333987E-04 -.22071005E-07 0.24628359E-11                                                                           
  0.34910620E+04 0.97857219E+00 0.37988520E-04 -.21733165E-07 0.23758224E-11                                                                           
  0.34909348E+04 0.97850412E+00 0.38134767E-04 -.21885514E-07 0.24147145E-11                                                                           
  0.34908743E+04 0.97843444E+00 0.38047838E-04 -.21810532E-07 0.23977738E-11                                                                           
